name,Market,Value,Size,Momentum,Quality,Pengana Private Equity Trust,Franklin Global Growth A,Aoris International Fund B,Zurich Investments Concentrated Glbl Gr,Lazard Global Equity Franchise,Ironbark Royal London ConcentratedGlbShr,Nanuk New World,Apis Global Long/Short W,Fidelity Asia,Talaria Global Equity,global pws,qsml,qus,qual,plato,vgs,vlue,dimensional
apir_ticker,Market,Value,Size,Momentum,Quality,Pengana Private Equity Trust,Franklin Global Growth A,Aoris International Fund B,Zurich Investments Concentrated Glbl Gr,Lazard Global Equity Franchise,Ironbark Royal London ConcentratedGlbShr,Nanuk New World,Apis Global Long/Short W,Fidelity Asia,Talaria Global Equity,global pws,qsml,qus,qual,plato,vgs,vlue,dimensional
28/09/2018,-0.002217695,0.007823703,-0.021679604,0.002437169,-0.013930212,,-0.004468656,-0.002068656,-0.011768656,0.005331344,0.001331344,-0.034068656,-0.007168656,0.016131344,-0.000668656,-0.000629721,-0.020749406,-0.0053,-0.0046,,0.005545273,0.017287761,0.006
31/10/2018,-0.053512238,0.040830205,-0.030268446,0.020161061,0.010546503,,-0.083568656,-0.066968656,-0.070568656,-0.014768656,-0.059768656,-0.079668656,-0.055068656,-0.112068656,-0.022268656,-0.06557596,-0.088865439,-0.0506,-0.0526,,-0.054022066,-0.053347177,-0.0533
30/11/2018,-0.020813596,0.009867417,-0.006368786,-0.04327944,-0.031425059,,-0.030668656,0.004931344,0.009931344,-0.007968656,-0.019868656,-0.002968656,-0.023868656,0.023231344,-0.035768656,-0.003447961,-0.022714544,-0.0041,-0.0265,,-0.01830257,-0.023189975,-0.0221
31/12/2018,-0.043806414,-0.003359472,-0.017230859,0.056302775,0.043848162,,-0.062568656,-0.026068656,-0.045468656,-0.065668656,-0.029468656,-0.040368656,-0.020868656,0.022031344,-0.011468656,-0.033420381,-0.053382932,-0.0647,-0.0391,,-0.042661054,-0.044386118,-0.0564
31/01/2019,0.04245915,-0.011110959,0.02718256,-0.061074166,-0.025761005,,0.054131344,0.029631344,0.051631344,0.045731344,0.034831344,0.045531344,0.028731344,0.035231344,0.011431344,0.048734382,0.067039112,0.0639,0.0414,,0.040766041,0.046185805,0.0472
28/02/2019,0.054043769,-0.008587121,0.008018141,0.014259847,0.026528905,,0.082431344,0.077331344,0.079631344,0.042831344,0.055731344,0.062631344,0.004231344,0.080631344,0.028831344,0.050869817,0.086687238,0.0621,0.0706,,0.055610307,0.032126704,0.0461
29/03/2019,0.01253976,-0.021486997,-0.020793573,0.028785427,0.010729974,,0.032931344,0.023131344,0.032331344,-0.035568656,-0.0000687,0.005531344,-0.000968656,0.017231344,-0.006268656,0.015258739,-0.003326607,0.0092,0.0299,,0.014892442,-0.006321407,-0.0072
30/04/2019,0.041093932,-0.012665308,-0.004999249,-0.019252913,0.01318316,,0.021931344,0.041731344,0.047031344,0.082031344,0.030931344,0.055431344,0.012231344,0.024531344,0.021531344,0.034071936,0.068304329,0.0427,0.0438,,0.045596812,0.027492984,0.0489
31/05/2019,-0.042200814,-0.009773385,-0.007972574,0.062861504,0.020199073,0.006331344,-0.045168656,-0.032568656,-0.013968656,-0.072668656,-0.054968656,-0.034968656,-0.013868656,-0.058968656,-0.016168656,-0.036407236,-0.068292539,-0.053,-0.0463,,-0.044304716,-0.067155758,-0.0675
28/06/2019,0.053011475,-0.005884613,-0.00775599,-0.004190748,-0.002944284,-0.011068656,0.045931344,0.057631344,0.053831344,0.048731344,0.043931344,0.064831344,0.008431344,0.051031344,0.032131344,0.047254508,0.057561664,0.0632,0.0571,,0.052709941,0.055122883,0.0589
31/07/2019,0.023053238,-0.012851287,-0.00000002,0.037688023,0.032188299,0.013031344,0.031931344,0.018131344,0.031231344,0.017231344,0.011631344,0.004831344,0.006131344,0.004531344,-0.003968656,0.014555984,0.040429773,0.0277,0.0357,,0.023145054,0.012938266,0.0151
30/08/2019,0.001695417,-0.021389252,-0.015267358,0.047413919,0.024943678,0.027731344,0.008431344,0.003231344,0.009831344,-0.032368656,-0.001468656,0.012131344,-0.012068656,0.001731344,0.019731344,0.001787394,-0.010768371,-0.0089,0.0071,,0.002656937,-0.017629544,-0.0218
30/09/2019,0.017764912,0.035214057,-0.0000921,-0.025872866,-0.011480335,0.007331344,-0.023568656,0.023931344,-0.017468656,0.059431344,0.023131344,0.013831344,-0.027168656,0.023131344,0.020031344,0.013681265,0.018158282,0.0279,0.0117,,0.020148613,0.045920628,0.0421
31/10/2019,0.004064155,-0.008888856,0.002128,-0.020342796,-0.014929511,-0.019468656,-0.002968656,-0.011268656,-0.007568656,-0.006568656,0.007031344,-0.007368656,0.008631344,0.013031344,-0.008868656,0.005380801,0.004107946,-0.0079,0.0138,,0.004053396,0.015374703,0.0072
29/11/2019,0.04640993,-0.0144279,0.004404852,0.008801612,0.026798057,0.008931344,0.083531344,0.048831344,0.057731344,0.038031344,0.036831344,0.024431344,0.017931344,0.008831344,0.030231344,0.041770899,0.061585539,0.0528,0.0579,,0.047352232,0.037322263,0.0477
31/12/2019,-0.008502808,0.001252109,0.003298695,-0.031960112,-0.039779929,-0.039368656,-0.012868656,-0.010368656,-0.010568656,-0.022268656,-0.011668656,-0.009468656,0.028231344,0.011831344,-0.011468656,-0.00196211,-0.005473593,-0.0104,-0.002,,-0.008599766,-0.009154452,-0.0074
31/01/2020,0.041951289,-0.048011211,-0.024123247,0.067821227,0.053590389,0.047831344,0.063831344,0.029031344,0.063031344,0.008231344,0.049831344,0.048731344,0.003431344,0.001631344,0.032131344,0.036739098,0.0310904,0.0297,0.0546,,0.043479163,0.009590064,-0.0017
28/02/2020,-0.055719453,-0.023094081,-0.009028213,0.039547748,0.029385793,0.025131344,-0.021568656,-0.053768656,-0.029768656,-0.080668656,-0.047968656,-0.039268656,-0.002168656,0.015531344,-0.037768656,-0.029546612,-0.053300972,-0.0608,-0.048,,-0.048837565,-0.054582654,-0.0643
31/03/2020,-0.077479294,-0.071714798,-0.090155616,0.089831879,0.108183475,-0.008768656,-0.092268656,-0.116568656,-0.082268656,-0.177468656,-0.068468656,-0.078168656,-0.045368656,-0.091768656,-0.095668656,-0.090017625,-0.120335603,-0.1275,-0.0289,,-0.083168524,-0.119083196,-0.1653
30/04/2020,0.037741853,-0.036702323,0.025147248,-0.058619232,-0.046472283,-0.039168656,0.080831344,0.032831344,0.059631344,0.059031344,0.018531344,0.007031344,0.015131344,0.026331344,0.009731344,0.036142284,0.054954767,0.0704,0.0398,,0.036184279,-0.001146301,0.0307
29/05/2020,0.030367808,-0.035795268,0.025680444,-0.009060318,0.001053727,-0.068968656,0.072331344,0.054131344,0.034231344,0.023931344,0.023331344,0.041531344,0.019331344,-0.064068656,0.002731344,0.025682355,0.080086496,0.0287,0.038,,0.033985998,0.01495751,0.0235
30/06/2020,-0.010274887,-0.036333917,-0.001386679,-0.023972453,-0.041571867,-0.049968656,-0.004468656,-0.016268656,-0.003968656,-0.034568656,-0.014868656,-0.027368656,0.011331344,0.054331344,-0.014868656,-0.00398515,-0.02395996,-0.0209,-0.0186,,-0.011225247,-0.027622834,-0.0291
31/07/2020,0.010570881,-0.041129349,-0.008485945,0.02032457,-0.019006927,0.037431344,0.010831344,-0.006868656,0.025931344,0.002031344,0.010431344,-0.007168656,0.003531344,0.018231344,-0.012468656,0.007963529,0.017187598,0.0109,0.0089,,0.006043161,-0.055582812,-0.0272
31/08/2020,0.031945969,-0.036874081,-0.013238849,-0.053093327,-0.03651793,-0.031768656,0.038831344,0.003831344,0.021531344,-0.010068656,0.022831344,0.007031344,0.011531344,0.032131344,-0.002468656,0.016973268,0.015477709,0.0102,0.0363,,0.034726873,0.019458101,0.0221
30/09/2020,-0.004623091,0.005285434,0.016158255,0.059829227,0.057211479,0.029231344,0.012131344,0.038231344,-0.004668656,0.009231344,-0.008368656,0.019131344,-0.000668656,0.009231344,0.003531344,0.011908875,0.00848584,0.0044,0.0038,,-0.00305455,-0.005455326,-0.0022
30/10/2020,-0.009547172,0.004900171,0.035042838,0.027439468,0.017047245,0.020731344,0.015931344,-0.002768656,0.004431344,0.005131344,0.001031344,-0.014868656,0.025531344,0.038431344,-0.000568656,0.011500683,0.030162918,0.0154,-0.0164,,-0.011303459,-0.015939459,-0.0033
30/11/2020,0.076364004,0.039893058,0.027713269,-0.120378422,-0.099136475,-0.045268656,0.062631344,0.039731344,0.060631344,0.122731344,0.072031344,0.060531344,-0.005768656,0.064531344,0.054231344,0.062283212,0.064385007,0.0905,0.0554,,0.074279643,0.114813774,0.1174
31/12/2020,-0.002914007,-0.01276634,0.031477793,-0.025086404,-0.044069458,-0.024068656,0.002431344,-0.021268656,-0.009868656,-0.007968656,-0.002668656,0.003431344,0.088031344,0.012531344,-0.016268656,0.007755226,0.023816264,-0.003,-0.0085,,-0.004984919,-0.00317107,-0.007
29/01/2021,-0.003077889,0.000130744,0.031805527,0.01095021,0.01182858,0.002031344,-0.018768656,-0.051268656,-0.017268656,-0.001168656,-0.002668656,0.017531344,-0.035968656,0.070131344,-0.009368656,-0.001895796,0.013931373,-0.0015,-0.0144,,-0.00449201,0.020354886,0.0034
26/02/2021,0.015498307,0.042914856,0.026271546,-0.013613315,-0.054024199,-0.009668656,0.029131344,0.013031344,0.032431344,0.003631344,0.034031344,0.000331344,0.035531344,0.029331344,0.019031344,0.025396935,0.035724089,0.0499,0.0018,,0.016399329,0.051319665,0.0649
31/03/2021,0.048201837,0.050195747,-0.014580056,0.003003366,0.019620948,0.061631344,-0.003268656,0.072231344,0.027031344,0.077331344,0.056331344,0.065831344,0.038431344,-0.009168656,0.040031344,0.04364804,0.067083299,0.0741,0.0524,,0.050887431,0.074944643,0.0734
30/04/2021,0.034154234,-0.030885688,-0.008088591,-0.007613328,-0.004722556,-0.004468656,0.028231344,0.043131344,0.030231344,0.029931344,0.034931344,0.018731344,0.050931344,0.007131344,0.000331344,0.030329217,0.033517284,0.0346,0.0392,,0.031847844,-0.005582148,0.0097
31/05/2021,0.011345393,0.031300599,-0.005968542,0.009573035,0.006510549,-0.002068656,-0.011868656,-0.005168656,0.009731344,0.048831344,0.014931344,0.000131344,-0.010868656,0.026731344,0.035431344,0.015397405,-0.00774808,0.0188,0.0118,,0.011915306,0.028838122,0.0432
30/06/2021,0.047873367,-0.059866396,-0.015660113,0.037663896,0.052651254,0.109831344,0.056831344,0.055531344,0.038331344,0.001031344,0.031431344,0.039731344,-0.0000687,0.008231344,0.010731344,0.027476895,0.022507777,0.0304,0.07,,0.047056979,0.014395493,0.0078
30/07/2021,0.039363538,-0.023355451,-0.026819716,0.030147224,0.034502274,0.015031344,0.043631344,0.068431344,0.020931344,0.015531344,0.043031344,0.056231344,0.012731344,-0.058168656,0.011331344,0.025120424,0.051194518,0.034,0.0571,,0.040336075,0.015327073,0.0151
31/08/2021,0.029855725,-0.016478881,-0.000530107,0.009235969,0.013286659,0.056731344,0.032631344,0.038731344,0.009931344,0.010831344,0.027031344,0.031931344,-0.009268656,0.010931344,0.009531344,0.022735466,0.022360548,0.0285,0.0372,,0.030995858,0.019164583,0.018
30/09/2021,-0.027972183,0.022950162,0.010991126,0.0098333,-0.006810384,-0.003868656,-0.036668656,-0.048468656,-0.020068656,-0.012468656,-0.044268656,-0.047168656,0.007431344,-0.014368656,0.001631344,-0.016501638,-0.042021783,-0.0248,-0.0514,,-0.030454022,-0.001346812,-0.0082
29/10/2021,0.014940358,-0.020593397,-0.021924569,-0.025498832,-0.034863089,-0.034368656,0.033531344,0.033331344,-0.003868656,-0.025268656,0.014031344,-0.024668656,0.012431344,-0.029268656,-0.018868656,0.003882817,0.024117737,0.0114,0.0252,0.0268,0.016541256,-0.033131424,-0.0003
30/11/2021,0.034731415,-0.032115214,-0.030900001,0.065588023,0.077849177,0.089631344,0.003131344,0.054131344,0.010031344,0.021031344,0.027831344,0.064131344,0.007231344,0.035331344,0.014131344,0.028491618,0.027236804,0.0306,0.0516,0.0502,0.037020786,0.024151468,0.0142
31/12/2021,0.017942967,0.044435058,-0.005909714,-0.010794482,-0.019841179,-0.004968656,0.004631344,0.035431344,0.008631344,0.048231344,0.026331344,0.024531344,-0.002768656,0.025131344,0.023531344,0.025595305,0.008079393,0.0363,0.0137,0.0267,0.016768382,0.042651677,0.0356
31/01/2022,-0.023901341,0.083295628,-0.027402071,-0.006990206,-0.014204906,0.001831344,-0.095468656,-0.075568656,-0.014968656,0.009031344,-0.011068656,-0.043468656,-0.031168656,-0.025468656,0.037331344,-0.022170863,-0.067537806,-0.0144,-0.0522,-0.0126,-0.021956858,0.031527095,0.0367
28/02/2022,-0.050472085,0.01866501,0.029659521,-0.025571886,-0.0247907,-0.022268656,-0.068668656,-0.074868656,-0.047268656,-0.007768656,-0.012068656,-0.042968656,-0.038068656,-0.050768656,-0.022968656,-0.03683952,-0.038766893,-0.0346,-0.0632,-0.0574,-0.055240191,-0.047013876,-0.0352
31/03/2022,-0.005360295,-0.008654392,-0.020092778,0.000417955,-0.03075262,0.040731344,-0.016768656,0.007331344,-0.027468656,0.008331344,-0.018268656,-0.035768656,0.019231344,-0.089668656,-0.022268656,-0.014912984,-0.048230811,-0.0076,0.0004,-0.0145,-0.008867353,-0.027045372,-0.0188
29/04/2022,-0.029213989,0.073721313,0.006519732,0.088552712,0.056162098,0.011931344,-0.054468656,-0.033868656,-0.049968656,0.001231344,-0.016568656,-0.018768656,0.076531344,-0.013168656,0.020331344,-0.005735005,-0.016883431,-0.0096,-0.0357,-0.0287,-0.031664972,-0.007367738,-0.0014
31/05/2022,-0.013208075,0.043458171,-0.003344078,-0.018374332,-0.019871654,-0.006968656,-0.055768656,-0.039268656,-0.015368656,0.006831344,-0.005168656,-0.025568656,0.014331344,0.022231344,-0.004868656,-0.007486116,-0.010005148,-0.0045,-0.0247,-0.0105,-0.008319332,0.025362821,0.0316
30/06/2022,-0.05040901,-0.003400636,-0.016197752,0.043900187,0.037401455,0.031831344,-0.029268656,-0.022968656,-0.051068656,-0.052368656,-0.057668656,-0.063768656,-0.043968656,0.018931344,-0.001068656,-0.028963526,-0.053626152,-0.058,-0.0417,-0.0327,-0.046353932,-0.061854052,-0.0657
29/07/2022,0.068271208,-0.06856742,0.011903399,-0.033927447,0.003667735,-0.037768656,0.109931344,0.108631344,0.072431344,0.027631344,0.065731344,0.062031344,0.007631344,-0.043968656,-0.009568656,0.044033912,0.097862165,0.0767,0.0747,0.0561,0.063998681,0.014851837,0.0319
31/08/2022,-0.025862807,0.022805402,0.010644184,0.049003755,0.011664589,-0.007068656,-0.050068656,-0.050568656,-0.045068656,-0.018668656,-0.028668656,-0.050668656,0.022031344,-0.026968656,-0.010968656,-0.024947707,-0.035263407,-0.0179,-0.0418,-0.0159,-0.025386954,-0.018472419,-0.0078
30/09/2022,-0.033770467,0.018188772,-0.012153373,0.100806332,0.068581771,0.051131344,-0.033668656,-0.024468656,-0.044568656,-0.045768656,-0.040168656,-0.057268656,-0.003268656,-0.051868656,0.018631344,-0.026657293,-0.022241188,-0.0322,-0.0306,-0.0146,-0.032317654,-0.039032591,-0.0289
31/10/2022,0.075349199,0.051824169,0.008165889,0.001832651,0.001992996,0.001731344,0.064531344,0.086331344,0.035031344,0.094631344,0.085131344,0.061031344,0.048231344,-0.075268656,0.030431344,0.051432323,0.100032765,0.1038,0.0698,0.0918,0.078103069,0.092167345,0.114
30/11/2022,0.017333999,0.005921764,-0.006479069,-0.093736784,-0.055824649,-0.039268656,-0.000168656,0.037031344,0.034331344,0.019431344,0.026431344,0.033431344,0.004231344,0.173531344,0.014231344,0.040993983,0.018426299,0.0169,0.0319,0.0209,0.020151684,0.039755929,0.0242
30/12/2022,-0.059756242,0.036442695,0.010185018,-0.004038239,-0.01631624,-0.010868656,-0.062668656,-0.067668656,-0.061368656,-0.046168656,-0.056468656,-0.053668656,-0.027668656,-0.013868656,-0.008868656,-0.033652225,-0.058737104,-0.0623,-0.0589,-0.0475,-0.05489526,-0.033293799,-0.0422
31/01/2023,0.033449102,-0.04813799,0.023565318,-0.05771964,-0.038237979,-0.054368656,0.052931344,0.032831344,0.053331344,0.054631344,0.062131344,0.051831344,-0.038568656,0.059631344,-0.000268656,0.032912669,0.053222063,0.0389,0.0271,0.0459,0.029679406,0.029590356,0.0266
28/02/2023,0.016936403,-0.010651818,0.003239725,0.055225549,0.049942732,0.034931344,0.025131344,0.023131344,0.017831344,0.019831344,0.020831344,0.024031344,0.005331344,-0.016168656,0.011731344,0.018253292,0.049982849,0.0094,0.0173,0.035,0.020858461,0.022820467,0.0221
31/03/2023,0.037071933,-0.075963759,-0.064641781,0.003279158,0.036577423,-0.009668656,0.003631344,0.052431344,0.028031344,0.006431344,0.018831344,0.040331344,0.034131344,0.036131344,0.037131344,0.03242976,-0.016572838,-0.001,0.0769,0.0421,0.038825261,0.010683903,-0.0035
28/04/2023,0.027578352,0.00352661,-0.02128234,0.008027422,-0.00635627,0.012031344,0.010931344,0.026431344,0.012331344,0.041731344,0.032731344,0.008531344,-0.010568656,-0.035768656,0.026631344,0.016648042,0.014975168,0.0158,0.0341,0.0225,0.031577344,0.020851591,0.033
31/05/2023,0.011062707,-0.070835777,-0.022417545,0.025461498,0.021453935,0.017831344,0.012531344,0.010531344,-0.002268656,-0.028868656,0.019831344,0.000231344,0.035331344,-0.003568656,-0.005768656,0.007395357,0.000279274,-0.0152,0.0409,0.0219,0.011801424,-0.008652926,-0.0254
30/06/2023,0.025398658,-0.001096051,0.002692676,-0.021331538,-0.020361182,-0.028868656,0.039731344,0.029031344,0.022531344,0.031631344,0.048331344,0.009631344,-0.005968656,0.010331344,0.003231344,0.025622933,0.069965854,0.0442,0.0237,0.0506,0.031200038,0.036662346,0.0376
31/07/2023,0.02152683,0.009625593,0.016815646,-0.027302513,-0.01157452,-0.034568656,0.010431344,-0.010768656,0.003031344,0.007431344,0.011931344,0.018731344,0.009531344,0.035431344,0.003731344,0.011514857,0.03329,0.0259,0.0232,0.0178,0.020885607,0.025946989,0.0328
31/08/2023,0.011364114,-0.007161191,-0.016844775,0.047173893,0.045480343,0.042031344,0.007731344,0.020831344,0.006031344,0.009731344,0.040131344,0.000831344,0.005531344,-0.020768656,0.021431344,0.013891894,-0.0471,0.0066,0.0294,0.0137,0.016018879,0.011437348,0.0113
29/09/2023,-0.041771595,0.029095784,-0.009740382,0.020864799,0.008652208,-0.011468656,-0.057768656,-0.052268656,-0.056668656,-0.046068656,-0.033368656,-0.051868656,-0.001268656,-0.039968656,-0.010068656,-0.034501512,-0.0397,-0.0465,-0.0456,-0.0211,-0.040094341,-0.014343723,-0.0162
31/10/2023,-0.016501268,-0.009765792,-0.037170288,0.019816792,0.019102171,0.012931344,-0.038668656,0.007931344,-0.005168656,-0.040768656,-0.003968656,-0.050668656,0.005431344,-0.013268656,-0.006268656,-0.011941072,0.0497,-0.0253,-0.0016,0.0031,-0.009767057,-0.030273837,-0.0234
30/11/2023,0.04671305,-0.036173594,0.000455542,-0.047012327,-0.037669853,-0.043568656,0.062531344,0.056331344,0.043331344,0.040331344,0.034831344,0.076231344,-0.024168656,0.002831344,-0.008668656,0.03421748,0.0622,0.0474,0.0469,0.0436,0.044338828,0.028583613,0.0221
29/12/2023,0.010441262,0.009412164,0.049551807,-0.050069664,-0.034268926,-0.024068656,0.037231344,0.029731344,0.003231344,0.027231344,0.001931344,0.042731344,-0.013768656,0.002931344,0.005131344,0.019204764,0.0197,0.0325,0.0139,0.0103,0.018330107,0.024201399,0.0244
31/01/2024,0.045397037,-0.018818912,-0.045769377,0.045189358,0.016866599,0.004331344,0.005231344,0.042031344,0.036531344,0.012931344,0.057931344,0.024431344,0.047731344,-0.049568656,0.022731344,0.026087939,0.0948,0.0278,0.066,0.0674,0.045205932,0.034310659,0.0382
29/02/2024,0.055594226,-0.035936003,-0.008378703,0.048241818,0.015139889,0.011231344,0.031531344,0.063531344,0.068631344,0.028031344,0.072831344,0.078931344,0.067031344,0.062731344,-0.014868656,0.051693274,0.0522,0.0578,0.0742,,0.059238218,0.027984943,
29/03/2024,0.024844198,0.02905887,0.009805761,0.010497914,-0.007189637,-0.002168656,-0.011568656,0.013931344,0.022531344,0.005431344,0.029931344,0.039531344,0.012431344,0.029831344,0.011231344,0.021252458,-0.0644,0.0407,0.0213,,0.030199432,0.05081885,
30/04/2024,-0.035193133,0.006577179,-0.015999846,-0.00401161,-0.001843981,0.005531344,-0.052868656,-0.051268656,-0.045668656,-0.052168656,-0.042268656,-0.029968656,0.012731344,-0.002068656,-0.022568656,-0.02786011,0.024,-0.0441,-0.0335,,-0.032612881,-0.034497305,
31/05/2024,0.01728028,-0.024031449,-0.001895829,0.011069372,0.015242877,-0.022768656,-0.001768656,-0.001868656,0.020431344,-0.014468656,0.024831344,0.020931344,0.000131344,-0.042268656,-0.013568656,0.002203308,-0.0203,0.0043,0.0363,,0.020161197,0.007135272,
28/06/2024,0.012129354,-0.056230813,-0.045626021,0.015208379,0.015325926,-0.003768656,0.010231344,0.015631344,0.014431344,-0.021968656,0.008931344,-0.002868656,0.010631344,0.004331344,-0.016368656,-0.001622941,0.0987,-0.0095,0.031,,0.016082708,-0.03002983,
31/07/2024,0.036435386,0.059101478,0.05676519,-0.030271078,-0.022262972,0.006831344,0.061931344,0.045931344,0.027331344,0.098131344,0.049331344,0.058931344,-0.006968656,0.020831344,0.063631344,0.046278189,,0.0677,0.0179,,0.04078289,0.064412355,
31/08/2024,,,,,,-0.047668656,-0.003468656,-0.019068656,-0.003968656,-0.014668656,-0.029768656,-0.017068656,-0.036768656,-0.029768656,0.005631344,,,,0.0025,,-0.012447933,-0.034844434,
